timestamp,day_ahead_price,real_time_price
2026-04-06T00:00:00Z,22.2337,16.2716
2026-04-06T01:00:00Z,23.4594,11.7495
2026-04-06T02:00:00Z,24.1723,4.0291
2026-04-06T03:00:00Z,23.4323,19.7245
2026-04-06T04:00:00Z,29.829,40.0265
2026-04-06T05:00:00Z,31.438,49.0809
2026-04-06T06:00:00Z,67.7879,63.0762
2026-04-06T07:00:00Z,63.9618,68.3594
2026-04-06T08:00:00Z,68.314,71.0245
2026-04-06T09:00:00Z,53.1139,56.8312
2026-04-06T10:00:00Z,44.8402,30.7691
2026-04-06T11:00:00Z,45.9949,51.2895
2026-04-06T12:00:00Z,43.7734,31.8819
2026-04-06T13:00:00Z,39.6509,36.9981
2026-04-06T14:00:00Z,41.2682,53.8867
2026-04-06T15:00:00Z,41.5369,49.6157
2026-04-06T16:00:00Z,61.5182,59.0599
2026-04-06T17:00:00Z,102.7101,102.7248
2026-04-06T18:00:00Z,104.8515,112.1667
2026-04-06T19:00:00Z,173.2686,279.2518
2026-04-06T20:00:00Z,60.9784,44.3836
2026-04-06T21:00:00Z,54.5863,40.0069
2026-04-06T22:00:00Z,36.8069,39.8023
2026-04-06T23:00:00Z,30.9476,31.3592
2026-04-07T00:00:00Z,20.6337,13.5088
2026-04-07T01:00:00Z,19.532,12.7521
2026-04-07T02:00:00Z,24.3182,32.1372
2026-04-07T03:00:00Z,22.5036,36.9412
2026-04-07T04:00:00Z,25.1303,35.0399
2026-04-07T05:00:00Z,29.2773,20.8336
2026-04-07T06:00:00Z,59.5171,59.1411
2026-04-07T07:00:00Z,63.2046,73.935
2026-04-07T08:00:00Z,52.63,42.5254
2026-04-07T09:00:00Z,44.3383,49.7527
2026-04-07T10:00:00Z,43.4275,32.8106
2026-04-07T11:00:00Z,37.6645,24.7798
2026-04-07T12:00:00Z,34.479,41.6621
2026-04-07T13:00:00Z,36.5129,29.9783
2026-04-07T14:00:00Z,37.4772,21.2329
2026-04-07T15:00:00Z,53.8157,66.1997
2026-04-07T16:00:00Z,80.9544,90.2719
2026-04-07T17:00:00Z,119.3316,126.9738
2026-04-07T18:00:00Z,170.5123,168.0184
2026-04-07T19:00:00Z,280.4207,295.8011
2026-04-07T20:00:00Z,145.9271,144.4239
2026-04-07T21:00:00Z,91.5491,93.5429
2026-04-07T22:00:00Z,56.8459,51.0989
2026-04-07T23:00:00Z,47.1201,50.0581
2026-04-08T00:00:00Z,30.8027,37.4357
2026-04-08T01:00:00Z,20.6623,19.4861
2026-04-08T02:00:00Z,22.6203,35.9534
2026-04-08T03:00:00Z,33.4465,19.1893
2026-04-08T04:00:00Z,33.5075,27.9257
2026-04-08T05:00:00Z,45.0752,60.1975
2026-04-08T06:00:00Z,89.5287,64.3235
2026-04-08T07:00:00Z,55.3658,52.2101
2026-04-08T08:00:00Z,32.4992,54.0665
2026-04-08T09:00:00Z,31.3456,36.1142
2026-04-08T10:00:00Z,29.2036,23.6176
2026-04-08T11:00:00Z,23.667,4.9814
2026-04-08T12:00:00Z,23.6918,13.684
2026-04-08T13:00:00Z,19.6962,23.0124
2026-04-08T14:00:00Z,23.9989,46.4662
2026-04-08T15:00:00Z,29.6732,192.7608
2026-04-08T16:00:00Z,40.9445,80.2759
2026-04-08T17:00:00Z,65.1746,65.7551
2026-04-08T18:00:00Z,89.161,74.8004
2026-04-08T19:00:00Z,82.2644,77.2344
2026-04-08T20:00:00Z,56.2123,57.1716
2026-04-08T21:00:00Z,41.4525,26.3092
2026-04-08T22:00:00Z,36.1489,18.8735
2026-04-08T23:00:00Z,21.3965,201.9544
2026-04-09T00:00:00Z,7.5998,9.9935
2026-04-09T01:00:00Z,8.9546,0.0
2026-04-09T02:00:00Z,9.1772,11.7638
2026-04-09T03:00:00Z,9.749,0.0
2026-04-09T04:00:00Z,15.7644,46.6311
2026-04-09T05:00:00Z,28.3273,41.0388
2026-04-09T06:00:00Z,42.1319,43.8159
2026-04-09T07:00:00Z,47.6207,56.3794
2026-04-09T08:00:00Z,27.967,43.6
2026-04-09T09:00:00Z,26.5424,28.8942
2026-04-09T10:00:00Z,27.9315,25.589
2026-04-09T11:00:00Z,13.045,20.4636
2026-04-09T12:00:00Z,27.6939,35.254
2026-04-09T13:00:00Z,22.218,35.9562
2026-04-09T14:00:00Z,23.6147,0.0
2026-04-09T15:00:00Z,99.1225,345.7759
2026-04-09T16:00:00Z,46.191,72.3924
2026-04-09T17:00:00Z,53.7527,64.8343
2026-04-09T18:00:00Z,74.3247,55.7294
2026-04-09T19:00:00Z,84.8504,85.9584
2026-04-09T20:00:00Z,75.0873,68.7876
2026-04-09T21:00:00Z,52.8613,55.9659
2026-04-09T22:00:00Z,41.6458,42.3532
2026-04-09T23:00:00Z,41.357,42.3254
2026-04-10T00:00:00Z,20.6229,19.1476
2026-04-10T01:00:00Z,15.0505,12.4731
2026-04-10T02:00:00Z,17.0915,0.5718
2026-04-10T03:00:00Z,23.1973,11.3691
2026-04-10T04:00:00Z,18.4979,27.1813
2026-04-10T05:00:00Z,23.0557,2.2525
2026-04-10T06:00:00Z,47.7263,28.8625
2026-04-10T07:00:00Z,47.0853,54.6837
2026-04-10T08:00:00Z,43.7491,76.9329
2026-04-10T09:00:00Z,39.115,41.1177
2026-04-10T10:00:00Z,51.972,70.2154
2026-04-10T11:00:00Z,51.6794,46.0239
2026-04-10T12:00:00Z,52.0936,56.9488
2026-04-10T13:00:00Z,48.1166,85.28
2026-04-10T14:00:00Z,43.7671,43.5797
2026-04-10T15:00:00Z,45.2593,56.2477
2026-04-10T16:00:00Z,60.1962,58.8396
2026-04-10T17:00:00Z,69.0618,94.3534
2026-04-10T18:00:00Z,87.9745,77.8972
2026-04-10T19:00:00Z,88.6611,75.1231
2026-04-10T20:00:00Z,61.9809,64.9273
2026-04-10T21:00:00Z,48.1293,63.9136
2026-04-10T22:00:00Z,40.2968,49.3761
2026-04-10T23:00:00Z,31.5516,0.8786
2026-04-11T00:00:00Z,22.5697,0.0
2026-04-11T01:00:00Z,26.5832,26.3327
2026-04-11T02:00:00Z,27.8586,26.5032
2026-04-11T03:00:00Z,29.6432,46.733
2026-04-11T04:00:00Z,34.5679,54.1812
2026-04-11T05:00:00Z,35.4605,49.2238
