timestamp,day_ahead_price,real_time_price
2026-03-09T00:00:00Z,6.3711,1.4193
2026-03-09T01:00:00Z,5.9087,8.8821
2026-03-09T02:00:00Z,10.1578,3.8441
2026-03-09T03:00:00Z,3.369,0.0
2026-03-09T04:00:00Z,19.1323,44.307
2026-03-09T05:00:00Z,20.0808,22.7265
2026-03-09T06:00:00Z,46.7747,54.8366
2026-03-09T07:00:00Z,43.8289,64.1484
2026-03-09T08:00:00Z,39.6748,40.2694
2026-03-09T09:00:00Z,20.6786,0.0
2026-03-09T10:00:00Z,17.7059,15.8374
2026-03-09T11:00:00Z,21.075,27.7145
2026-03-09T12:00:00Z,22.8651,10.4098
2026-03-09T13:00:00Z,21.4547,33.2123
2026-03-09T14:00:00Z,15.2336,6.5188
2026-03-09T15:00:00Z,18.4181,40.845
2026-03-09T16:00:00Z,40.7417,36.0973
2026-03-09T17:00:00Z,74.1157,95.1572
2026-03-09T18:00:00Z,96.2143,334.8635
2026-03-09T19:00:00Z,90.8239,388.6646
2026-03-09T20:00:00Z,69.452,71.6532
2026-03-09T21:00:00Z,44.1411,48.5317
2026-03-09T22:00:00Z,39.652,32.1309
2026-03-09T23:00:00Z,42.6821,38.237
2026-03-10T00:00:00Z,22.7156,35.5889
2026-03-10T01:00:00Z,22.6699,5.9026
2026-03-10T02:00:00Z,24.2389,29.3035
2026-03-10T03:00:00Z,19.9786,25.2496
2026-03-10T04:00:00Z,22.249,16.235
2026-03-10T05:00:00Z,25.5035,38.9382
2026-03-10T06:00:00Z,45.4333,32.2978
2026-03-10T07:00:00Z,55.1889,62.0165
2026-03-10T08:00:00Z,58.006,75.1309
2026-03-10T09:00:00Z,39.1803,34.2173
2026-03-10T10:00:00Z,48.5743,66.1683
2026-03-10T11:00:00Z,48.7886,39.9219
2026-03-10T12:00:00Z,45.0227,19.4094
2026-03-10T13:00:00Z,48.4077,37.0327
2026-03-10T14:00:00Z,53.2067,68.8039
2026-03-10T15:00:00Z,62.2148,151.5799
2026-03-10T16:00:00Z,67.1701,67.2489
2026-03-10T17:00:00Z,75.9489,74.2586
2026-03-10T18:00:00Z,86.5312,81.6423
2026-03-10T19:00:00Z,73.2622,67.5219
2026-03-10T20:00:00Z,58.1885,67.3953
2026-03-10T21:00:00Z,43.8225,36.2511
2026-03-10T22:00:00Z,36.9241,26.9809
2026-03-10T23:00:00Z,32.8969,46.6052
2026-03-11T00:00:00Z,18.2952,27.2448
2026-03-11T01:00:00Z,21.3977,31.6425
2026-03-11T02:00:00Z,18.9502,30.6846
2026-03-11T03:00:00Z,21.0834,34.9615
2026-03-11T04:00:00Z,25.5374,27.9594
2026-03-11T05:00:00Z,19.7756,23.3701
2026-03-11T06:00:00Z,38.6096,57.0784
2026-03-11T07:00:00Z,52.0286,49.1427
2026-03-11T08:00:00Z,50.9699,55.2578
2026-03-11T09:00:00Z,48.7034,48.7179
2026-03-11T10:00:00Z,38.5417,44.3279
2026-03-11T11:00:00Z,42.9282,32.877
2026-03-11T12:00:00Z,44.3378,52.7292
2026-03-11T13:00:00Z,46.7314,50.9841
2026-03-11T14:00:00Z,44.079,47.3294
2026-03-11T15:00:00Z,46.2952,35.9376
2026-03-11T16:00:00Z,42.9869,45.2704
2026-03-11T17:00:00Z,55.6994,39.0033
2026-03-11T18:00:00Z,61.7006,63.6158
2026-03-11T19:00:00Z,55.3263,387.3289
