timestamp,day_ahead_price,real_time_price
2026-04-13T00:00:00Z,10.14,12.723333333333334
2026-04-13T01:00:00Z,9.36,5.970833333333334
2026-04-13T02:00:00Z,9.06,7.86
2026-04-13T03:00:00Z,10.08,14.696666666666665
2026-04-13T04:00:00Z,14.33,34.67416666666667
2026-04-13T05:00:00Z,19.15,26.945000000000004
2026-04-13T06:00:00Z,35.55,36.14
2026-04-13T07:00:00Z,35.33,32.5175
2026-04-13T08:00:00Z,30.29,33.76916666666666
2026-04-13T09:00:00Z,30.48,14.690833333333332
2026-04-13T10:00:00Z,31.4,11.320833333333333
2026-04-13T11:00:00Z,33.38,13.204166666666666
2026-04-13T12:00:00Z,34.47,2.6
2026-04-13T13:00:00Z,37.07,13.165
2026-04-13T14:00:00Z,36.14,17.45
2026-04-13T15:00:00Z,36.43,31.770833333333332
2026-04-13T16:00:00Z,46.88,55.70666666666667
2026-04-13T17:00:00Z,54.49,60.38666666666666
2026-04-13T18:00:00Z,74.91,244.5533333333333
2026-04-13T19:00:00Z,99.9,97.6475
2026-04-13T20:00:00Z,63.3,122.53583333333334
2026-04-13T21:00:00Z,43.0,28.940833333333334
2026-04-13T22:00:00Z,33.65,26.91
2026-04-13T23:00:00Z,34.59,21.63083333333333
